model,category,part_number,normalized_part_number,description
RT-707,Reel To Reel Tape,RLA-741,RLA-741,Tape guide A
RT-701,Reel To Reel Tape,RLA-789,RLA-789,Pinch arm shaft
RT-701,Reel To Reel Tape,RLA-790,RLA-790,Tape guide B
CT-F600/605,Cassette Tape,RLA-915,RLA-915,Arm bush
CT-F600/605,Cassette Tape,RLA-989,RLA-989,Collar
CT-F950,Cassette Tape,RLA-993,RLA-993,Pinch-roller arm shaft (R)
CT-F950,Cassette Tape,RLA-994,RLA-994,Pinch-roller arm shaft (L)
CT-F600/605,Cassette Tape,RLB-001,RLB-001,Collar
RT-909,Reel To Reel Tape,RLB-105,RLB-105,Finch roller collar
RT-909,Reel To Reel Tape,RLB-108,RLB-108,Shalt
RT-909,Reel To Reel Tape,RLB-111,RLB-111,Tape guide
RT-909,Reel To Reel Tape,RLB-112,RLB-112,Tape guide R
RT-909,Reel To Reel Tape,RLB-116,RLB-116,Reel base shaft
RT-909,Reel To Reel Tape,RLB-129,RLB-129,Sliding key
CT-F750,Cassette Tape,RLB-152,RLB-152,Roller (C)
CT-F750,Cassette Tape,RLB-162,RLB-162,Roller
CT-F750,Cassette Tape,RLB-165,RLB-165,Pulley
CT-F750,Cassette Tape,RLB-166,RLB-166,Hight adjuster
CT-F750,Cassette Tape,RLB-217,RLB-217,Gear roller
CT-F1050,Cassette Tape,RLB-374,RLB-374,Shaft
CT-F1050,Cassette Tape,RLB-374,RLB-374,Shaft
RT-1011L,Reel To Reel Tape,RLP-002-0,RLP-002,Button spacer (A)
RT-1020L,Reel To Reel Tape,RLP-002-0,RLP-002,Button spacer (A)
RT-1011L,Reel To Reel Tape,RLP-003-A,RLP-003,Button spacer (B)
RT-1020L,Reel To Reel Tape,RLP-003-A,RLP-003,Button spacer (B)
RT-1011L,Reel To Reel Tape,RLP-004-0,RLP-004,Shifter roller
RT-1020L,Reel To Reel Tape,RLP-004-0,RLP-004,Shifter roller
RT-707,Reel To Reel Tape,RLP-004,RLP-004,Shifter roller
CT-F6262,Cassette Tape,RLP-009,RLP-009,Roller
CT-F7272,Cassette Tape,RLP-009,RLP-009,Roller
CT-F6262,Cassette Tape,RLP-010,RLP-010,Roller
CT-F7272,Cassette Tape,RLP-010,RLP-010,Roller
CT-F600/605,Cassette Tape,RLP-019,RLP-019,Collar
RT-1020L,Reel To Reel Tape,Rl\IE-404-B,Rl\IE-404,Release plate
SX-424,Receiver,RM2P 151 K,RM2P 151 K,Wire wound  150  2W
SX-424,Receiver,RM2P 151K,RM2P 151K,Wire wound  150  2W
SX-424,Receiver,RM2P 151K,RM2P 151K,Wire wound  150  2W
SX-424,Receiver,RM2P 151K,RM2P 151K,Wire wound  150  2W
SX-525,Receiver,RM2P 151K,RM2P 151K,Wire wound 150  2W
SX-525,Receiver,RM2P 151K,RM2P 151K,Wire wound 150  2W
QT-6100,Reel To Reel Tape,RMM-015-0,RMM-015,Wooden cabinet ass'y
QT-6600,Reel To Reel Tape,RMM-022-0,RMM-022,Wooden cabient assembly
QT-74,Reel To Reel Tape,RMM-022-0,RMM-022,Wooden cabinet assembly
CT-F7171,Cassette Tape,RMM-029-0,RMM-029,Wooden case
CT-F6161,Cassette Tape,RMM-031-A,RMM-031,Wooden case
CT-F7272,Cassette Tape,RMM-032,RMM-032,Wooden case
CT-F8282,Cassette Tape,RMM-033,RMM-033,Top board assembly
CT-F6262,Cassette Tape,RMM-034,RMM-034,Wooden cabinet
RT-1020L,Reel To Reel Tape,RMS-021-0,RMS-021,Side board
RT-1020L,Reel To Reel Tape,RMS-021-0,RMS-021,Slde board
RT-1011L,Reel To Reel Tape,RMS-036-0,RMS-036,Side Board
RT-1011L,Reel To Reel Tape,RMS-036-0,RMS-036,Sideboard
CT-F9191,Cassette Tape,RMS-044,RMS-044,Side board (R)
CT-F9191,Cassette Tape,RMS-045,RMS-045,Side board (L)
CT-F9191,Cassette Tape,RMS-052,RMS-052,Top board
CT-F6262,Cassette Tape,RMS-060,RMS-060,Hardboard protector
CT-F8282,Cassette Tape,RMS-064,RMS-064,Bottom plate
RT-1011L,Reel To Reel Tape,RNA-095-A,RNA-095,Shield case (A)
RT-1020L,Reel To Reel Tape,RNA-095-A,RNA-095,Shield case (A)
RT-1020L,Reel To Reel Tape,RNA-096-A,RNA-096,Shield case (B)
RT-1020L,Reel To Reel Tape,RNA-098-C,RNA-098,Rear panel
CT-F7171,Cassette Tape,RNA-155-B,RNA-155,Rear pane!
RT-1011L,Reel To Reel Tape,RNA-164-0,RNA-164,Back cover (B)
CT-F6161,Cassette Tape,RNA-166-A,RNA-166,Rear panel  (KCU model)
RT-1011L,Reel To Reel Tape,RNA-167-0,RNA-167,Rear panel
CT-F6161,Cassette Tape,RNA-212-0,RNA-212,Rear panel  (FV model)
CT-F9191,Cassette Tape,RNA-227,RNA-227,Top panel
RT-707,Reel To Reel Tape,RNA-296,RNA-296,Bonnet
RT-701,Reel To Reel Tape,RNA-298,RNA-298,Shield case
RT-707,Reel To Reel Tape,RNA-298,RNA-298,Shield case P
CT-F1000,Cassette Tape,RNA-310,RNA-310,Bonnet
CT-F700,Cassette Tape,RNA-321,RNA-321,Bonnet
CT-F500/505,Cassette Tape,RNA-359,RNA-359,Bonnet case
CT-F900,Cassette Tape,RNA-364,RNA-364,Bonnet
CT-F950,Cassette Tape,RNA-364,RNA-364,Bonnet
CT-F850,Cassette Tape,RNA-377,RNA-377,Bonnet case
CT-F600/605,Cassette Tape,RNA-390,RNA-390,Bonnet case
CT-F1250,Cassette Tape,RNA-411,RNA-411,Bonnet
CT-F750,Cassette Tape,RNA-419,RNA-419,Bonnet
RT-909,Reel To Reel Tape,RNA-424,RNA-424,Bonnet
RT-909,Reel To Reel Tape,RNA-428,RNA-428,Blank panel
CT-F1050,Cassette Tape,RNA-528,RNA-528,Bonnet
QT-6600,Reel To Reel Tape,RNB-007-G,RNB-007,AMP. chassis
QT-74,Reel To Reel Tape,RNB-007-G,RNB-007,Amplifier chassis
QT-6600,Reel To Reel Tape,RNB-008-C,RNB-008,Front chassis
QT-6100,Reel To Reel Tape,RNB-015-B,RNB-015,Amplifier chassis
QT-74,Reel To Reel Tape,RNB-023-0,RNB-023,From chassis
RT-1011L,Reel To Reel Tape,RNB-030-F,RNB-030,Mechanism chassis
RT-1020L,Reel To Reel Tape,RNB-030-F,RNB-030,Mechanism chassis
RT-1020L,Reel To Reel Tape,RNB-032-C,RNB-032,Control chassis
RT-1020L,Reel To Reel Tape,RNB-042-0,RNB-042,Reel chassis
RT-1020L,Reel To Reel Tape,RNB-043-0,RNB-043,Amp chassis
CT-F7171,Cassette Tape,RNB-052-0,RNB-052,Chassis
RT-1011L,Reel To Reel Tape,RNB-053-0,RNB-053,Reel chassis
RT-1011L,Reel To Reel Tape,RNB-057-0,RNB-057,AMP chassis
CT-F6161,Cassette Tape,RNB-058-B,RNB-058,Chassis
RT-1011L,Reel To Reel Tape,RNB-060-0,RNB-060,Control chassis
QT-6600,Reel To Reel Tape,RNC-020-A,RNC-020,Side chassis (Left side)
QT-74,Reel To Reel Tape,RNC-020-A,RNC-020,Side chassis
QT-6100,Reel To Reel Tape,RNC-025-B,RNC-025,Side chassis (E) ass'y
QT-6100,Reel To Reel Tape,RNC-038-0,RNC-038,Amp holder
RT-1011L,Reel To Reel Tape,RNC-068-0,RNC-068,Stiffen angle
RT-1020L,Reel To Reel Tape,RNC-068-0,RNC-068,Stiffen angle
RT-1011L,Reel To Reel Tape,RNC-072-0,RNC-072,Motor fan
RT-1020L,Reel To Reel Tape,RNC-072-0,RNC-072,Motor fan (A)
RT-1020L,Reel To Reel Tape,RNC-073-0,RNC-073,Meter clamper
CT-F7171,Cassette Tape,RNC-086-E,RNC-086,Bottom cover
CT-F6161,Cassette Tape,RNC-089-A,RNC-089,Actuating lever A
CT-F7171,Cassette Tape,RNC-089-0,RNC-089,Actuating laver A
CT-F6161,Cassette Tape,RNC-091-A,RNC-091,Bottom cover
QT-6100,Reel To Reel Tape,RNE -074-0,RNE -074,Spring lever
RT-1011L,Reel To Reel Tape,RNE 513-0,RNE 513,Cord fixer
QT-6100,Reel To Reel Tape,RNE-034-0,RNE-034,Counter mounting plate
QT-6600,Reel To Reel Tape,RNE-034-0,RNE-034,Counter mounting plate
QT-74,Reel To Reel Tape,RNE-034-0,RNE-034,Counter mounting plate
QT-6100,Reel To Reel Tape,RNE-064-0,RNE-064,P.C.B. stay
QT-6600,Reel To Reel Tape,RNE-064-0,RNE-064,P.C.B. stay
QT-74,Reel To Reel Tape,RNE-064-0,RNE-064,P.C. board stay
QT-6100,Reel To Reel Tape,RNE-065-0,RNE-065,Switch mounting plate
QT-6600,Reel To Reel Tape,RNE-065-0,RNE-065,Switch mounting plate
QT-74,Reel To Reel Tape,RNE-065-0,RNE-065,Switch mounting plate
QT-6100,Reel To Reel Tape,RNE-069-0,RNE-069,Pinch roller holder
QT-6600,Reel To Reel Tape,RNE-069-0,RNE-069,Pinch roller holder
QT-74,Reel To Reel Tape,RNE-069-0,RNE-069,Pinch roller holder
QT-74,Reel To Reel Tape,RNE-081-0,RNE-081,Shield case
QT-74,Reel To Reel Tape,RNE-081-0,RNE-081,Shield case
QT-74,Reel To Reel Tape,RNE-082-0,RNE-082,Spacer
QT-74,Reel To Reel Tape,RNE-082-0,RNE-082,Spacer
QT-6100,Reel To Reel Tape,RNE-083-0,RNE-083,Rotary switch holder
QT-6600,Reel To Reel Tape,RNE-083-0,RNE-083,Rotary switch holder
QT-74,Reel To Reel Tape,RNE-083-0,RNE-083,Rotary switch holder
QT-6600,Reel To Reel Tape,RNE-088-A,RNE-088,Recording lever
QT-74,Reel To Reel Tape,RNE-088-A,RNE-088,Recording lever
QT-6600,Reel To Reel Tape,RNE-089-0,RNE-089,Washer (t = 2)
QT-74,Reel To Reel Tape,RNE-089-0,RNE-089,Washer
QT-6600,Reel To Reel Tape,RNE-091-0,RNE-091,Bracket
QT-74,Reel To Reel Tape,RNE-091-0,RNE-091,Bracket
QT-6600,Reel To Reel Tape,RNE-092-0,RNE-092,Slide metal
QT-74,Reel To Reel Tape,RNE-092-0,RNE-092,Slide metal
QT-6600,Reel To Reel Tape,RNE-093-A,RNE-093,P.C.B. protector
QT-74,Reel To Reel Tape,RNE-093-A,RNE-093,P.C. board protector
QT-74,Reel To Reel Tape,RNE-098-0,RNE-098,MS plate
QT-6600,Reel To Reel Tape,RNE-119-0,RNE-119,Mounting plate
QT-74,Reel To Reel Tape,RNE-119-0,RNE-119,Mounting plate
QT-6100,Reel To Reel Tape,RNE-131-0,RNE-131,Rotary switch holder (A)
QT-6600,Reel To Reel Tape,RNE-131-0,RNE-131,Rotary switch holder (A)
QT-74,Reel To Reel Tape,RNE-131-0,RNE-131,Rotary switch holder (A)
QT-6600,Reel To Reel Tape,RNE-142-0,RNE-142,Unit holder (Left sidel
QT-74,Reel To Reel Tape,RNE-142-0,RNE-142,P.C. board holder (L)
QT-6600,Reel To Reel Tape,RNE-143-0,RNE-143,Unit holder (Right side)
QT-74,Reel To Reel Tape,RNE-143-0,RNE-143,P.C. board holder (Rl
QT-6100,Reel To Reel Tape,RNE-148-A,RNE-148,Recording lever
QT-74,Reel To Reel Tape,RNE-151-0,RNE-151,Head base plate (A)
QT-74,Reel To Reel Tape,RNE-158-0,RNE-158,Head spacer A
QT-6100,Reel To Reel Tape,RNE-167-0,RNE-167,Speed selector stopper
QT-6600,Reel To Reel Tape,RNE-167-0,RNE-167,Speed selector Stopper
QT-6100,Reel To Reel Tape,RNE-209-0,RNE-209,Pinch arm bearing
QT-6600,Reel To Reel Tape,RNE-209-0,RNE-209,Pinch arm bearing
QT-74,Reel To Reel Tape,RNE-209-0,RNE-209,Pinch arm bearing
QT-6600,Reel To Reel Tape,RNE-213-A,RNE-213,Plate
QT-74,Reel To Reel Tape,RNE-213-A,RNE-213,Plate
QT-6600,Reel To Reel Tape,RNE-214-A,RNE-214,Spring lever mounting plate
QT-74,Reel To Reel Tape,RNE-214-A,RNE-214,Spring lever mounting plate
QT-6600,Reel To Reel Tape,RNE-215-0,RNE-215,Slide metal (B)
QT-74,Reel To Reel Tape,RNE-215-0,RNE-215,Slide metal (B)
QT-6100,Reel To Reel Tape,RNE-223-0,RNE-223,P.C.B. stay
QT-6100,Reel To Reel Tape,RNE-226-0,RNE-226,Amp stay
QT-6100,Reel To Reel Tape,RNE-230-0,RNE-230,Jack shield plate
QT-6600,Reel To Reel Tape,RNE-240-0,RNE-240,E head mounting metal (Right side)
QT-74,Reel To Reel Tape,RNE-240-0,RNE-240,Erase head mounting metal (R)
QT-6100,Reel To Reel Tape,RNE-241-0,RNE-241,E head mounting metal (left side)
QT-6600,Reel To Reel Tape,RNE-241 -0,RNE-241 ,E. head mounting metal (Left side)
QT-74,Reel To Reel Tape,RNE-241-0,RNE-241,Erase head mounting metal (L)
QT-74,Reel To Reel Tape,RNE-308-0,RNE-308,Speed selector stopper
CT-F6161,Cassette Tape,RNE-327-0,RNE-327,Cassette protector
CT-F7171,Cassette Tape,RNE-327-0,RNE-327,Cassette protector
QT-6100,Reel To Reel Tape,RNE-356-0,RNE-356,Slide metal lever (A)
QT-6600,Reel To Reel Tape,RNE-356-0,RNE-356,Slide metal lever (A)
QT-74,Reel To Reel Tape,RNE-356-0,RNE-356,Slide metal lever (A)
QT-74,Reel To Reel Tape,RNE-356-0,RNE-356,Slide metal lever (A)
RT-1011L,Reel To Reel Tape,RNE-386-B,RNE-386,Solenoid bracket
RT-1020L,Reel To Reel Tape,RNE-386-B,RNE-386,Solenoid bracket
RT-1020L,Reel To Reel Tape,RNE-389-B,RNE-389,Roller bracket
RT-1020L,Reel To Reel Tape,RNE-392-0,RNE-392,Rubber washer
RT-1011L,Reel To Reel Tape,RNE-393-0,RNE-393,Switch mounting plate
RT-1020L,Reel To Reel Tape,RNE-393-0,RNE-393,Switch mounting plate
RT-1011L,Reel To Reel Tape,RNE-394-0,RNE-394,Counter bracket
RT-1020L,Reel To Reel Tape,RNE-394-0,RNE-394,Counter bracket
RT-1020L,Reel To Reel Tape,RNE-399-B,RNE-399,Brake arm (L)
RT-1020L,Reel To Reel Tape,RNE-400-B,RNE-400,Brake arm (R)
RT-1011L,Reel To Reel Tape,RNE-401-A,RNE-401,Brake adjustment plate
RT-1020L,Reel To Reel Tape,RNE-401-0,RNE-401,Plate
RT-1020L,Reel To Reel Tape,RNE-403-C,RNE-403,Shield plate
RT-1011L,Reel To Reel Tape,RNE-404-B,RNE-404,Release plate
RT-1011L,Reel To Reel Tape,RNE-406-0,RNE-406,Spring hook
RT-1020L,Reel To Reel Tape,RNE-406-0,RNE-406,Spring hook
RT-1020L,Reel To Reel Tape,RNE-407-E,RNE-407,Heat sink
RT-1011L,Reel To Reel Tape,RNE-409-A,RNE-409,Button frame
RT-1020L,Reel To Reel Tape,RNE-409-A,RNE-409,Button frame
RT-1011L,Reel To Reel Tape,RNE-412-A,RNE-412,Function switch bracket
RT-1020L,Reel To Reel Tape,RNE-412-A,RNE-412,Function switch bracket
RT-1020L,Reel To Reel Tape,RNE-413- B,RNE-413- B,Pin jack mounting bracket
RT-1020L,Reel To Reel Tape,RNE-415-D,RNE-415,Head base
RT-1020L,Reel To Reel Tape,RNE-474-B,RNE-474,Motor chassis
RT-1011L,Reel To Reel Tape,RNE-475-A,RNE-475,Flywheel bracket
RT-1020L,Reel To Reel Tape,RNE-475-0,RNE-475,Flywheel bracket
RT-1011L,Reel To Reel Tape,RNE-478-0,RNE-478,Terminal mounting plate
RT-1020L,Reel To Reel Tape,RNE-478-0,RNE-478,Terminal mounting plate
RT-1020L,Reel To Reel Tape,RNE-479-0,RNE-479,Terminal strip mounting metal
CT-F6161,Cassette Tape,RNE-513-0,RNE-513,Cord clamper B
