model,category,part_number,normalized_part_number,description
CT-F500/505,Cassette Tape,RSN-010,RSN-010,Motor
CT-F6262,Cassette Tape,RSN-010,RSN-010,Lever switch (Cr02 DET.)
CT-F700,Cassette Tape,RSN-010,RSN-010,Lever switch
CT-F7272,Cassette Tape,RSN-010,RSN-010,CHROME TAPE DETECTOR
CT-F6262,Cassette Tape,RSN-011,RSN-011,Spring switch (Motor)
CT-F7272,Cassette Tape,RSN-011,RSN-011,PLAY Switch
CT-F500/505,Cassette Tape,RSN-013,RSN-013,"FF, REW Muting"
CT-F500/505,Cassette Tape,RSN-014,RSN-014,Chrome tape detector
CT-F700,Cassette Tape,RSN-016,RSN-016,Leaf switch (REC)
CT-F600/605,Cassette Tape,RSN-018,RSN-018,Switch
CT-F7272,Cassette Tape,RSN-019,RSN-019,REW Switch
CT-F500/505,Cassette Tape,RSN-021,RSN-021,Play
CT-F600/605,Cassette Tape,RSN-024,RSN-024,Chrome switch
CT-F600/605,Cassette Tape,RSN-025,RSN-025,Switch
CT-F750,Cassette Tape,RSN-025,RSN-025,Leaf switch
CT-F750,Cassette Tape,RSN-027,RSN-027,Lever switch
CT-F600/605,Cassette Tape,RSN-027 (RSN-010),RSN-027 (RSN-010),Lever switch
CT-F750,Cassette Tape,RSN-028,RSN-028,Switch S002
QT-74,Reel To Reel Tape,RSR-013-0,RSR-013,Relay (12V)
RT-909,Reel To Reel Tape,RSR-024,RSR-024,Relay
RT-707,Reel To Reel Tape,RSR-025,RSR-025,RELAY SWITCH
CT-F750,Cassette Tape,RSR-031,RSR-031,Relay
CT-F1050,Cassette Tape,RSR-035,RSR-035,Relay
T-3500,Cassette Tape,RSX-002,RSX-002,SWITCH(REED)
CT-F6161,Cassette Tape,RSX-034-A,RSX-034,Sensing switch assembly
CT-F7171,Cassette Tape,RSX-034-0,RSX-034,Sensing switch assembly
CT-F9191,Cassette Tape,RSX-035,RSX-035,Sensing switch assembly
CT-F8282,Cassette Tape,RSX-040,RSX-040,Sensing switch assembly
CT-F6262,Cassette Tape,RSX-041,RSX-041,Hall tape running detector
CT-F7272,Cassette Tape,RSX-041,RSX-041,Switch assembly
CT-F700,Cassette Tape,RSX-044,RSX-044,Sensing switch assembly
CT-F1050,Cassette Tape,RSX-050,RSX-050,Plunger slide-switch
SX-626 (1971),Receiver,RT3B  151K,RT3B  151K,Wire wound  150  3W
SX-626 (1971),Receiver,RT3B  151K,RT3B  151K,Wire wound  150  3W
SX-626 (1971),Receiver,RT5B  100K,RT5B  100K,Wire wound  10  5W
SX-525,Receiver,RT5B 100K,RT5B 100K,Wire wound 10  5W
SX-828,Receiver,RT5B 151 K,RT5B 151 K,Wire wound  150 5W
SX-828,Receiver,RT5B 151 K,RT5B 151 K,Wire wound  150 5W
SX-727,Receiver,RT5B 151K,RT5B 151K,Wire wound  150  5W
SX-828,Receiver,RT5B 151K,RT5B 151K,Wire wound  150 5W
SPEC-1,Pre-Amplifier,RTEB 151K,RTEB 151K,Wire wound 150 5W
SX-626 (1971),Receiver,RTSB  100K,RTSB  100K,Wire wound  10  5W
SPEC-1,Pre-Amplifier,RTSB 151K,RTSB 151K,Wire wound 150 5W
SX-727,Receiver,RTSB 151K,RTSB 151K,Wire wound  150  5W
QT-2100,8-Track Tape,RTT-005,RTT-005,PWR XFMR QT-2100
QT-6100,Reel To Reel Tape,RTT-007-0,RTT-007,Power transformer
QT-6600,Reel To Reel Tape,RTT-007-A,RTT-007,Power transformer
QT-74,Reel To Reel Tape,RTT-007-A,RTT-007,Power transformer
RT-1020L,Reel To Reel Tape,RTT-039-A,RTT-039,Power transformer
RT-1011L,Reel To Reel Tape,RTT-048-A,RTT-048,Power transformer
RT-1011L,Reel To Reel Tape,RTT-048-A,RTT-048,Power transformer (FV model)
CT-F7171,Cassette Tape,RTT-055-B,RTT-055,Power transformer  (KCU model)
CT-F7171,Cassette Tape,RTT-056-A,RTT-056,Power transformer (FV model)
RT-1011L,Reel To Reel Tape,RTT-057-A,RTT-057,Power transformer (KU model)
CT-F6161,Cassette Tape,RTT-059-B,RTT-059,Power transformer  (KCU model)
CT-F6161,Cassette Tape,RTT-060-0,RTT-060,Power transformer  (FV model)
CT-F9191,Cassette Tape,RTT-069-0,RTT-069,Power transformer (KCU model)
CT-F9191,Cassette Tape,RTT-070-0,RTT-070,Power transformer (FV model)
CT-F6262,Cassette Tape,RTT-097,RTT-097,Power transformer
CT-F7272,Cassette Tape,RTT-097,RTT-097,Power transformer
CT-F8282,Cassette Tape,RTT-101,RTT-101,Power transformer
RT-701,Reel To Reel Tape,RTT-115,RTT-115,Power transformer
RT-707,Reel To Reel Tape,RTT-115,RTT-115,Power transformer (KCU)
RT-707,Reel To Reel Tape,RTT-116,RTT-116,Power transformer (KCU - Improved)
CT-F1000,Cassette Tape,RTT-117,RTT-117,Power transformer
RT-707,Reel To Reel Tape,RTT-118,RTT-118,Power transformer (D model)
RT-707,Reel To Reel Tape,RTT-123,RTT-123,Power transformer (HG model)
CT-F700,Cassette Tape,RTT-131,RTT-131,Power transformer (KU type)
CT-F700,Cassette Tape,RTT-132,RTT-132,Power transformer
CT-F700,Cassette Tape,RTT-132,RTT-132,Power transformer (D type)
CT-F700,Cassette Tape,RTT-132,RTT-132,Power transformer (D/G type)
CT-F700,Cassette Tape,RTT-133,RTT-133,Power transformer (HG type)
CT-F700,Cassette Tape,RTT-138,RTT-138,Power transformer (KC type)
CT-F900,Cassette Tape,RTT-140,RTT-140,Power transformer
CT-F500/505,Cassette Tape,RTT-142,RTT-142,Power transformer (KU)
CT-F600/605,Cassette Tape,RTT-161,RTT-161,Power transformer - CT-F605/KU Model
CT-F600/605,Cassette Tape,RTT-162,RTT-162,Power transformer  (CT-F600/KC)
RT-701,Reel To Reel Tape,RTT-166,RTT-166,Power transformer (Improved)
CT-F850,Cassette Tape,RTT-174,RTT-174,Power transformer
CT-F950,Cassette Tape,RTT-175,RTT-175,Power transformer (CT-F950/KU)
CT-F1250,Cassette Tape,RTT-176,RTT-176,"Power transformer (KU, KC)"
CT-F750,Cassette Tape,RTT-177,RTT-177,Power transformer (KU)
RT-909,Reel To Reel Tape,RTT-178,RTT-178,Power transformer (KU)
CT-F950,Cassette Tape,RTT-185,RTT-185,Power transformer (CT-F950/KC)
CT-F1250,Cassette Tape,RTT-188,RTT-188,"Power transformer (HB, HE)"
CT-F1250,Cassette Tape,RTT-195,RTT-195,"Power transformer (D, DG)"
CT-F750,Cassette Tape,RTT-198,RTT-198,Power transformer (KC)
RT-909,Reel To Reel Tape,RTT-199,RTT-199,Power transformer (D/G)
CT-F1050,Cassette Tape,RTT-224,RTT-224,"Power transformer (120V, 220V and 240V)"
QT-6600,Reel To Reel Tape,RWA-002-B,RWA-002,OSC. unit
QT-74,Reel To Reel Tape,RWA-002-B,RWA-002,Oscillator assembly
QT-6100,Reel To Reel Tape,RWA-004-0,RWA-004,OSC unit
RT-1020L,Reel To Reel Tape,RWA-008-A,RWA-008,OSC assembly
RT-1011L,Reel To Reel Tape,RWA-021-0,RWA-021,OSC assembly
CT-F1000,Cassette Tape,RWA-028,RWA-028,Test tone assembly
QT-6600,Reel To Reel Tape,RWF-003-B,RWF-003,AMP. unit (A)
QT-74,Reel To Reel Tape,RWF-003-B,RWF-003,Amplifier-A assembly
QT-6600,Reel To Reel Tape,RWF-004-B,RWF-004,AMP. unit (B)
QT-74,Reel To Reel Tape,RWF-004-B,RWF-004,Amplifier-B assembly
QT-6100,Reel To Reel Tape,RWF-005-A,RWF-005,Amp unit (A)
QT-6100,Reel To Reel Tape,RWF-006-0,RWF-006,Amp unit (B)
RT-1020L,Reel To Reel Tape,RWF-014-0,RWF-014,P. B. amplifier assembly
RT-1020L,Reel To Reel Tape,RWF-015-0,RWF-015,REC ampiifier assembly
CT-F7171,Cassette Tape,RWF-025-A,RWF-025,REC/P.B. amplifier assembly
RT-1011L,Reel To Reel Tape,RWF-028-0,RWF-028,P.B. amplifier assembly
RT-1011L,Reel To Reel Tape,RWF-029-0,RWF-029,REC amplifier assembly
CT-F6161,Cassette Tape,RWF-038-B,RWF-038,REC/P.B. amplifier assembly
CT-F9191,Cassette Tape,RWF-041,RWF-041,REC/PB ampliﬁer assembly
CT-F8282,Cassette Tape,RWF-055,RWF-055,REC/PB amplifier assembly
CT-F7272,Cassette Tape,RWF-056,RWF-056,REC/PB amplifier assembly
CT-F6262,Cassette Tape,RWF-061,RWF-061,REC/PB amplifier assembly
RT-701,Reel To Reel Tape,RWF-064,RWF-064,Playback amplifier assembly
RT-701,Reel To Reel Tape,RWF-065,RWF-065,MIC amplifier assembly
RT-707,Reel To Reel Tape,RWF-065,RWF-065,Mic amplifier assembly
RT-707,Reel To Reel Tape,RWF-065,RWF-065,"MlC amplifier assembly (D,D/G)"
RT-707,Reel To Reel Tape,RWF-065,RWF-065,MlC amplifier assembly (HG)
RT-707,Reel To Reel Tape,RWF-065,RWF-065,MlC amplifier assembly (Improved Model - KCU)
RT-707,Reel To Reel Tape,RWF-065,RWF-065,MlC amplifier assembly (KCU)
RT-707,Reel To Reel Tape,RWF-069,RWF-069,Playback amplifier assembly (KCU)
RT-707,Reel To Reel Tape,RWF-078,RWF-078,"Playback amplifier assembly (D,D/G)"
CT-F1000,Cassette Tape,RWF-079,RWF-079,Playback equalizer assembly
RT-707,Reel To Reel Tape,RWF-080,RWF-080,Playback amplifier assembly (HG)
RT-707,Reel To Reel Tape,RWF-080,RWF-080,Playback amplifier assembly (Improved Model - KCU)
RT-701,Reel To Reel Tape,RWF-081,RWF-081,Playback ampliﬁer assembly
CT-F700,Cassette Tape,RWF-082,RWF-082,Amplifier assembly (HG type)
CT-F700,Cassette Tape,RWF-084,RWF-084,Amplifier assembly (D type)
CT-F700,Cassette Tape,RWF-084,RWF-084,Amplifier assembly (D/G type)
CT-F700,Cassette Tape,RWF-085,RWF-085,Amplifier assembly (KC type)
CT-F700,Cassette Tape,RWF-085,RWF-085,Amplifier assembly (KU type)
RT-909,Reel To Reel Tape,RWF-088,RWF-088,Preamplifier assembly
CT-F700,Cassette Tape,RWF-191,RWF-191,Dolby assembly (D/G type)
RT-1020L,Reel To Reel Tape,RWG-040-0,RWG-040,Control assembly
RT-1011L,Reel To Reel Tape,RWG-046-0,RWG-046,Control assembly (FV model)
RT-1011L,Reel To Reel Tape,RWG-047-0,RWG-047,Control assembly (KU model)
CT-F9191,Cassette Tape,RWG-048,RWG-048,Control assembly
CT-F6262,Cassette Tape,RWG-057,RWG-057,Control assembly
CT-F7272,Cassette Tape,RWG-062,RWG-062,Control assembly
CT-F8282,Cassette Tape,RWG-063,RWG-063,Control assembly
RT-701,Reel To Reel Tape,RWG-068,RWG-068,Servo amplifier assembly
RT-707,Reel To Reel Tape,RWG-069,RWG-069,"Servo amplifier assembly (D,D/G)"
RT-707,Reel To Reel Tape,RWG-069,RWG-069,Servo amplifier assembly (HG)
RT-701,Reel To Reel Tape,RWG-070,RWG-070,Control assembly
RT-707,Reel To Reel Tape,RWG-070,RWG-070,"Control assembly (D,D/G)"
RT-707,Reel To Reel Tape,RWG-070,RWG-070,Control assembly (Improved Model - KCU)
RT-707,Reel To Reel Tape,RWG-070,RWG-070,Control assembly (KCU)
RT-707,Reel To Reel Tape,RWG-076,RWG-076,Servo amplifier assembly (Improved Mode - KCU)
RT-707,Reel To Reel Tape,RWG-076,RWG-076,Servo amplifier assembly (KCU)
CT-F1000,Cassette Tape,RWG-080,RWG-080,Control assembly
RT-707,Reel To Reel Tape,RWG-082,RWG-082,Control assembly (HG)
CT-F700,Cassette Tape,RWG-085,RWG-085,Control assembly
CT-F900,Cassette Tape,RWG-093,RWG-093,Control assembly
CT-F1250,Cassette Tape,RWG-100,RWG-100,Control unit
CT-F950,Cassette Tape,RWG-103,RWG-103,Control assembly
CT-F1250,Cassette Tape,RWG-104,RWG-104,Control unit
RT-909,Reel To Reel Tape,RWG-105,RWG-105,Control B assembly
QT-6600,Reel To Reel Tape,RWR-008-A,RWR-008,Power supply unit
QT-6100,Reel To Reel Tape,RWR-008 A,RWR-008 A,Power supply unit
QT-74,Reel To Reel Tape,RWR-020-A,RWR-020,Power supply circuit assembly
CT-F7171,Cassette Tape,RWR-023-A,RWR-023,Sensing circuit assembly  with in power supply
CT-F6161,Cassette Tape,RWR-025-0,RWR-025,Sensing circuit assembly  (with in power supply)
CT-F9191,Cassette Tape,RWR-026,RWR-026,Power supply assembly
CT-F7272,Cassette Tape,RWR-035,RWR-035,Power supply assembly
CT-F8282,Cassette Tape,RWR-043,RWR-043,Power supply assembly
CT-F6262,Cassette Tape,RWR-045,RWR-045,Power supply assembly
RT-707,Reel To Reel Tape,RWR-050,RWR-050,"Power and oscillation assembly (D,D/G)"
RT-707,Reel To Reel Tape,RWR-053,RWR-053,Power and oscillation assembly (KCU)
RT-701,Reel To Reel Tape,RWR-054,RWR-054,Power and oscillation assembly
CT-F1000,Cassette Tape,RWR-055,RWR-055,Power supply assembly
RT-707,Reel To Reel Tape,RWR-056,RWR-056,Power and oscillation assembly (HG)
RT-707,Reel To Reel Tape,RWR-058,RWR-058,Power and oscillation assembly (Improved Model - KCU)
RT-701,Reel To Reel Tape,RWR-059,RWR-059,Power and oscillation assembly (Improved)
CT-F700,Cassette Tape,RWR-061,RWR-061,Power and oscillation assembly (D type)
CT-F700,Cassette Tape,RWR-061,RWR-061,Power and oscillation assembly (D/G type)
CT-F700,Cassette Tape,RWR-063,RWR-063,Power and oscillation assembly (KU type)
CT-F700,Cassette Tape,RWR-066,RWR-066,Power and oscillation assembly (HG type)
CT-F700,Cassette Tape,RWR-066,RWR-066,Power and oscillation assembly (KC type)
CT-F900,Cassette Tape,RWR-067,RWR-067,Power supply assembly
CT-F950,Cassette Tape,RWR-067,RWR-067,Power supply assembly
CT-F1250,Cassette Tape,RWR-074,RWR-074,Power supply unit
CT-F750,Cassette Tape,RWR-075,RWR-075,Power supply unit
CT-F850,Cassette Tape,RWR-076,RWR-076,Power supply & control assembly
CT-F7171,Cassette Tape,RWS-010-A,RWS-010,Slide switch assembly (Muting)
RT-1020L,Reel To Reel Tape,RWS-011-A,RWS-011,SW circuit assembly
RT-1020L,Reel To Reel Tape,RWS-013-A,RWS-013,EQ switch circuit assembly
CT-F7171,Cassette Tape,RWS-022-A,RWS-022,Switch assembly
CT-F6161,Cassette Tape,RWS-023-A,RWS-023,Switch assembly
RT-1011L,Reel To Reel Tape,RWS-024-0,RWS-024,SW circuit assembly
RT-1011L,Reel To Reel Tape,RWS-026-A,RWS-026,EQ switch circuit assembly (KU model)
RT-1011L,Reel To Reel Tape,RWS-027-B,RWS-027,EQ switch circuit assembly (FV model)
CT-F6161,Cassette Tape,RWS-030-0,RWS-030,Slide switch assembly (Muting)
CT-F9191,Cassette Tape,RWS-031,RWS-031,Switch assembly
CT-F7272,Cassette Tape,RWS-044,RWS-044,Switch assembly
CT-F6262,Cassette Tape,RWS-046,RWS-046,Switch assembly
CT-F8282,Cassette Tape,RWS-048,RWS-048,Switch assembly
RT-701,Reel To Reel Tape,RWS-051,RWS-051,Function switch assembly
RT-707,Reel To Reel Tape,RWS-052,RWS-052,"Function switch assembly (D,D/G)"
RT-707,Reel To Reel Tape,RWS-052,RWS-052,Function switch assembly (Improved Model - KCU)
RT-707,Reel To Reel Tape,RWS-052,RWS-052,Function switch assembly (KCU)
RT-707,Reel To Reel Tape,RWS-053,RWS-053,"Switch assembly (D,D/G)"
RT-707,Reel To Reel Tape,RWS-058,RWS-058,Switch assembly (Improved Model - KU)
RT-707,Reel To Reel Tape,RWS-058,RWS-058,Switch assembly (KU)
RT-707,Reel To Reel Tape,RWS-059,RWS-059,Switch assembly (Improved Model - KC)
RT-707,Reel To Reel Tape,RWS-059,RWS-059,Switch assembly (KC)
RT-701,Reel To Reel Tape,RWS-062,RWS-062,Switch assembly (KU)
RT-701,Reel To Reel Tape,RWS-063,RWS-063,Switch assembly (KC)
CT-F1000,Cassette Tape,RWS-064,RWS-064,Pause switch assembly
RT-707,Reel To Reel Tape,RWS-065,RWS-065,Switch assembly (HG)
RT-707,Reel To Reel Tape,RWS-066,RWS-066,Function switch assembly (HG)
RT-701,Reel To Reel Tape,RWS-067,RWS-067,Switch assembly  (Improved - KC)
RT-701,Reel To Reel Tape,RWS-068,RWS-068,Switch assembly  (Improved - KU)
CT-F1250,Cassette Tape,RWS-075,RWS-075,Function switch unit
CT-F750,Cassette Tape,RWS-077,RWS-077,Switch unit
RT-909,Reel To Reel Tape,RWS-078,RWS-078,Function switch assembly
RT-909,Reel To Reel Tape,RWS-079,RWS-079,Switch assembly
CT-F1000,Cassette Tape,RWX -176,RWX -176,lndicator assembly
QT-6600,Reel To Reel Tape,RWX-001-A,RWX-001,Mode switch unit
QT-74,Reel To Reel Tape,RWX-001-A,RWX-001,Mode switch circuit assembly
QT-6600,Reel To Reel Tape,RWX-002-0,RWX-002,REC. SW. unit
QT-74,Reel To Reel Tape,RWX-002-0,RWX-002,REC switch assembly
QT-6600,Reel To Reel Tape,RWX-003-0,RWX-003,Muting SW.unit
QT-74,Reel To Reel Tape,RWX-003-0,RWX-003,Muting switch assembly
QT-6600,Reel To Reel Tape,RWX-004-0,RWX-004,Lamp unit
QT-74,Reel To Reel Tape,RWX-004-0,RWX-004,Lamp board
QT-6100,Reel To Reel Tape,RWX-008-0,RWX-008,Equalizer switch unit
QT-6600,Reel To Reel Tape,RWX-008-0,RWX-008,Equalizer switch unit
QT-74,Reel To Reel Tape,RWX-008-A,RWX-008,Equalizer switch assembly
QT-6100,Reel To Reel Tape,RWX-009-0,RWX-009,Lamp unit
QT-6100,Reel To Reel Tape,RWX-010-0,RWX-010,Muting switch unit
QT-74,Reel To Reel Tape,RWX-030-0,RWX-030,Spark killer
QT-74,Reel To Reel Tape,RWX-030-0,RWX-030,Spark killer
RT-1011L,Reel To Reel Tape,RWX-030-0,RWX-030,Spark killer
RT-1020L,Reel To Reel Tape,RWX-030-0,RWX-030,Spark killer
RT-701,Reel To Reel Tape,RWX-030,RWX-030,Spark killer
RT-701,Reel To Reel Tape,RWX-030,RWX-030,Spark killer
