model,category,part_number,normalized_part_number,description
SA-708,Integrated Amplifier,ACV-181,ACV-181,Variable resistor (VOLUME)
SA-710,Integrated Amplifier,ACV-181,ACV-181,Variable resistor 100k (VOLUME)
SX-3800,Receiver,ACV-181,ACV-181,Variable resistor 100k (VOLUME)
SA-5500II,Integrated Amplifier,ACV-182,ACV-182,Variable resistor (BASS)
SA-5500II,Integrated Amplifier,ACV-182,ACV-182,Variable resistor (TREBLE)
SA-3000,Integrated Amplifier,ACV-184,ACV-184,Variable 250k (VOLUME)
SA-5800/508,Integrated Amplifier,ACV-184,ACV-184,Variable resistor 250k (VOLUME)
SA-606,Integrated Amplifier,ACV-184,ACV-184,Variable resistor 250kΩ (VOLUME)
SA-6700,Integrated Amplifier,ACV-184,ACV-184,Variable resistor 250kΩ (VOLUME)
SA-6800/608,Integrated Amplifier,ACV-184,ACV-184,Variable resistor (VOLUME)
SA-706,Integrated Amplifier,ACV-184,ACV-184,Variable resistor (VOLUME)
SA-7700,Integrated Amplifier,ACV-184,ACV-184,Variable resistor (VOLUME)
SX-580/590,Receiver,ACV-186,ACV-186,Variable resistor (BASS)
SX-580/590,Receiver,ACV-186,ACV-186,Variable resistor (TREBLE)
SX-680/690,Receiver,ACV-186,ACV-186,"Variable resistor (BASS, TREBLE)"
SA-7800,Integrated Amplifier,ACV-187,ACV-187,Variable resistor (BALANCE)
SA-8800,Integrated Amplifier,ACV-187,ACV-187,Variable resistor (BALANCE)
SA-9800,Integrated Amplifier,ACV-187,ACV-187,Variable resistor (BALANCE)
SX-1080,Receiver,ACV-190,ACV-190,Variable resistor (BALANCE)
SX-1280,Receiver,ACV-190,ACV-190,Variable resistor (BALANCE)
SX-1980,Receiver,ACV-190,ACV-190,Variable resistor (BALANCE)
SX-980,Receiver,ACV-190,ACV-190,Variable resistor (BALANCE)
A-27,Integrated Amplifier,ACV-191,ACV-191,Variable dual 10k (BALANCE)
SX-780,Receiver,ACV-193,ACV-193,Variable 100k (BASS)
SX-780,Receiver,ACV-194,ACV-194,Variable 100k (TREBLE)
SX-880/890,Receiver,ACV-195 (ACV-193),ACV-195 (ACV-193),Variable resistor (BASS)
SX-880/890,Receiver,ACV-196 (ACV-194),ACV-196 (ACV-194),Variable resistor (TREBLE)
SA-7800,Integrated Amplifier,ACV-198,ACV-198,Variable resistor (BASS)
SA-8800,Integrated Amplifier,ACV-198,ACV-198,Variable resistor (BASS)
SA-7800,Integrated Amplifier,ACV-199,ACV-199,Variable resistor (TREBLE)
SA-500A,Integrated Amplifier,ACV-201-O,ACV-201,"Volume Control, 250k-B1"
SX-727,Receiver,ACV-202-A,ACV-202,Dual  100k-B (Bass)
SX-828,Receiver,ACV-202-A,ACV-202,"100k, dual, Treble"
SX-828,Receiver,ACV-202-A,ACV-202,"100k,dual, Bass"
SX-727,Receiver,ACV-202 A,ACV-202 A,Dual  100k-B (Treble)
QC-800,Pre-Amplifier,ACV-301-0,ACV-301,"4 gang, VOLUME Control, 500k-B"
QA-800,Integrated Amplifier,ACV-302-0,ACV-302,4 gang 500k-B (VOLUME)
QA-800A,Integrated Amplifier,ACV-302-0,ACV-302,4 gang 500k-B VOLUME
QX-8000,Receiver,ACV-303,ACV-303,CONTROL(VOLUME)
QX-8000,Receiver,ACV-303-0,ACV-303,"4-gang, VOLUME"
QX-8000A,Receiver,ACV-303-0,ACV-303,4-gang VOLUME
QL-600,Integrated Amplifier,ACV-304-0,ACV-304,VOLUME Control 10k-B
QL-600A,Integrated Amplifier,ACV-304-0,ACV-304,"10k-B, 4-gang, volume control"
QC-800A,Pre-Amplifier,ACV-305-0,ACV-305,500k-B 4-gang volume
QX-4000,Receiver,ACV-306-0,ACV-306,"Potentiometer 4-gang, volume 250K"
QX-646,Receiver,ACV-306-0,ACV-306,Volume control 250k-B1
QX-9900,Receiver,ACV-307-0,ACV-307,"4-gang,volume"
QX-9900,Receiver,ACV-308-0,ACV-308,"500k-B 4-gang, balance (FRONT/REAR)"
QX-747,Receiver,ACV-310-0,ACV-310,Variable resistor 500kΩ-B1 (volume)
QX-747A,Receiver,ACV-310,ACV-310,"Variable resistor 500k-B1, 4-gang (VOLUME)"
QX-949,Receiver,ACV-311-0,ACV-311,Variable resistor 250k-B1 4-gang (Volume)
QX-949A,Receiver,ACV-311,ACV-311,"Variable resistor 250k-B1, 4-gang (VOLUME)"
SPEC-1,Pre-Amplifier,ACV-314,ACV-314,Variable resistor 50kΩ (VOLUME)
SA-9900,Integrated Amplifier,ACV-315-0,ACV-315,"Variable resistor (VR2, VOLUME)"
QX-4000,Receiver,ACV-401-0,ACV-401,4-gang volume (BASS)
QX-4000,Receiver,ACV-401-0,ACV-401,4-gang volume (TREBLE)
QX-646,Receiver,ACV-401-0,ACV-401,"Bass control, 100k-B"
QX-646,Receiver,ACV-401-0,ACV-401,"Treble control, 100k-B"
QX-9900,Receiver,ACV-402-0,ACV-402,"100k 4-gang, bass"
QX-9900,Receiver,ACV-403-0,ACV-403,"50k-B 4-gang, treble"
SA-7500,Integrated Amplifier,ACV-407-0,ACV-407,"Variable resistor 250kΩ-HB/100kΩ-B1 (BALANCE, VOLUME)"
SA-8500,Integrated Amplifier,ACV-407-0,ACV-407,"Variable resistor 100K-B, 250K-HB (VOLUME & BALANCE)"
A-6,Integrated Amplifier,ACV-410,ACV-410,"Variable resistor (VOLUME 100K, BALANCE 500K)"
QX-9900,Receiver,ACV-506-A,ACV-506,"50k-HB 3-gang, Reverberation time"
QX-9900,Receiver,ACV-506-A,ACV-506,Reverberation time control
SPEC-1,Pre-Amplifier,ACV-507,ACV-507,"Variable resistor with pull-push switch 50kΩ-20A,50kΩ-20C (MIC MIXING)"
SR-303,Reverb,ACV-508,ACV-508,Variable resistor with switch (REVERB TIME)
SA-9800,Integrated Amplifier,ACV-701,ACV-701,Variable resistor (BASS)
SA-9800,Integrated Amplifier,ACV-702,ACV-702,Variable resistor (TREBLE)
A-7,Integrated Amplifier,ACV-706,ACV-706,Volume dual 68k
SX-1280,Receiver,ACW-101 (ACV-165),ACW-101 (ACV-165),Variable resistor (BASS 50Hz)
SX-1980,Receiver,ACW-101 (ACV-165),ACW-101 (ACV-165),Variable resistor (BASS 50Hz)
SX-1280,Receiver,ACW-102 (ACV-166),ACW-102 (ACV-166),Variable resistor (BASS 100Hz)
SX-1980,Receiver,ACW-102 (ACV-166),ACW-102 (ACV-166),Variable resistor (BASS 100Hz)
SX-1280,Receiver,ACW-103 (ACV-167),ACW-103 (ACV-167),Variable resistor (TREBLE 10kHz)
SX-1980,Receiver,ACW-103 (ACV-167),ACW-103 (ACV-167),Variable resistor (TREBLE 10kHz)
SX-1280,Receiver,ACW-104 (ACV-168),ACW-104 (ACV-168),Variable resistor (TREBLE 20kHz)
SX-1980,Receiver,ACW-104 (ACV-168),ACW-104 (ACV-168),Variable resistor (TREBLE 20kHz)
A-27,Integrated Amplifier,ACW-109,ACW-109,Variable 100k (SUB BASS - 50Hz)
A-27,Integrated Amplifier,ACW-110,ACW-110,Variable 100k (MAlN BASS - 100Hz)
A-27,Integrated Amplifier,ACW-111,ACW-111,Variable 10k (MAlN TREBLE - 10kHz)
A-27,Integrated Amplifier,ACW-112,ACW-112,Variable 10k (SUB TREBLE - 20kHz)
SA-7800,Integrated Amplifier,ACW-113,ACW-113,Variable resistor (VOLUME)
