model,category,part_number,normalized_part_number,description
SX-880/890,Receiver,AEK-108,AEK-108,Fuse 5A (SX-880/SG)
SX-880/890,Receiver,AEL-029,AEL-029,"Lamp (wedge type 8V,0.3A)"
SX-880/890,Receiver,AHB-096,AHB-096,Cardboard spacer (SX-880/SG)
SX-880/890,Receiver,AHD-565,AHD-565,Packing case (SX-880/KU)
SX-880/890,Receiver,AHD-565,AHD-565,Packing case (SX-880/S)
SX-880/890,Receiver,AHD-566,AHD-566,Packing case (SX-880/KC)
SX-880/890,Receiver,AHD-567,AHD-567,Packing case (SX-880/SG)
SX-880/890,Receiver,AHD-574,AHD-574,Packing case (SX-890/KU)
SX-880/890,Receiver,AKA-002,AKA-002,Terminal (ANTENNA)
SX-880/890,Receiver,AKB-038,AKB-038,"Terminal (INPUT, TAPE 1 REC)"
SX-880/890,Receiver,AKB-039,AKB-039,"Terminal (TAPE 1 PLAY,TAPE 2)"
SX-880/890,Receiver,AKE-026,AKE-026,"Terminal (SPEAKERS A, B)"
SX-880/890,Receiver,AKE-031,AKE-031,Terminal (GND)
SX-880/890,Receiver,AKK-005,AKK-005,Lamp socket
SX-880/890,Receiver,AKN-009,AKN-009,Phone jack (PHONES)
SX-880/890,Receiver,AKP-004,AKP-004,AC socket (AC OUTLETS)SX-880/KC
SX-880/890,Receiver,AKP-004,AKP-004,AC socket (AC OUTLETS)SX-880/KU
SX-880/890,Receiver,AKP-019,AKP-019,AC socket (AC OUTLETS)SX-880/S
SX-880/890,Receiver,AKP-019,AKP-019,AC socket (AC OUTLETS)SX-880/SG
SX-880/890,Receiver,AKR-031,AKR-031,Plug in selector (with fuse holder) SX-880/S
SX-880/890,Receiver,AKR-031,AKR-031,Plug in selector (with fuse holder) SX-880/SG
SX-880/890,Receiver,AMM-072,AMM-072,Wooden cover (SX-880/KU)
SX-880/890,Receiver,AMM-072,AMM-072,Wooden cover (SX-880/S)
SX-880/890,Receiver,AMM-072,AMM-072,Wooden cover (SX-880/SG)
SX-880/890,Receiver,AMM-075,AMM-075,Wooden cover (SX-880/KC)
SX-880/890,Receiver,ANB-611,ANB-611,Front panel assembly (SX-880/KU)
SX-880/890,Receiver,ANB-617,ANB-617,Front panel assembly (SX-890/KU)
SX-880/890,Receiver,ARB-272,ARB-272,Operating instructions (SX-880/KC)
SX-880/890,Receiver,ARB-272,ARB-272,Operating instructions (SX-880/KU)
SX-880/890,Receiver,ARB-273,ARB-273,Operating instructions (SX-880/S)
SX-880/890,Receiver,ARB-273,ARB-273,Operating instructions (SX-880/SG)
SX-880/890,Receiver,ARB-293,ARB-293,Operating instructions (SX-890/KU)
SX-880/890,Receiver,ART-296-0,ART-296,Service manual SX-880
SX-880/890,Receiver,ART-309-0,ART-309,Service manual additional SX-880/SX-890
SX-880/890,Receiver,ASE-107,ASE-107,Rotary slide (FUNCTION)
SX-880/890,Receiver,ASG-139,ASG-139,"Dual push switch (SPEAKERS A, B)"
SX-880/890,Receiver,ASH-016,ASH-016,Slide (DE-EMPHASIS) SX-880/KC
SX-880/890,Receiver,ASH-016,ASH-016,Slide (DE-EMPHASIS) SX-880/KU
SX-880/890,Receiver,ASH-019,ASH-019,Slide (DE-EMPHASIS) SX-880/S
SX-880/890,Receiver,ASH-019,ASH-019,Slide (DE-EMPHASIS) SX-880/SG
SX-880/890,Receiver,ASK-066,ASK-066,Lever (POWER) SX-880/KC
SX-880/890,Receiver,ASK-144,ASK-144,Lever switch (FM MUTING)
SX-880/890,Receiver,ASK-144,ASK-144,Lever switch (LOUDNESS)
SX-880/890,Receiver,ASK-144,ASK-144,Lever switch (Low FILTER)
SX-880/890,Receiver,ASK-144,ASK-144,Lever Switch (MODE)
SX-880/890,Receiver,ASK-145,ASK-145,Lever switch (DUPLICATE)
SX-880/890,Receiver,ASK-150,ASK-150,Lever switch (TAPE MONITOR)
SX-880/890,Receiver,ASK-506 (ASK-097),ASK-506 (ASK-097),Lever (POWER) SX-880/SG
SX-880/890,Receiver,ASK-507 (ASK-066),ASK-507 (ASK-066),Lever (POWER) SX-880/KU
SX-880/890,Receiver,ASK-508 (ASK-097),ASK-508 (ASK-097),Lever (POWER) SX-880/S
SX-880/890,Receiver,ATB-505,ATB-505,Ferrite bar antenna
SX-880/890,Receiver,ATT-513,ATT-513,Power transformer (KU)
SX-880/890,Receiver,ATT-518,ATT-518,Power transformer (KC)
SX-880/890,Receiver,ATT-522,ATT-522,Power transformer (S)
SX-880/890,Receiver,ATT-522,ATT-522,Power transformer (SG)
SX-880/890,Receiver,AWE-099,AWE-099,Tuner assembly
SX-880/890,Receiver,AWR-171,AWR-171,Fuse assembly (SX-880/KU)
SX-880/890,Receiver,AWR-174,AWR-174,Fuse assembly (SX-880/KC)
SX-880/890,Receiver,AWR-175,AWR-175,Fuse assembly (SX-880/SG)
SX-880/890,Receiver,AWX-062,AWX-062,SP connector assembly (SX-880/S)
SX-880/890,Receiver,AWX-062,AWX-062,SP connector assembly (SX-880/SG)
SX-880/890,Receiver,AXA-113,AXA-113,Tuning drum assembly
SX-880/890,Receiver,AXA-211,AXA-211,Tuning Shaft
SX-880/890,Receiver,AXB-012,AXB-012,Antenna holder
SX-880/890,Receiver,E11-033,E11-033,Vinyl pouch (for fuses)  SX-880/S
SX-880/890,Receiver,E11-033,E11-033,Vinyl pouch (for fuses)  SX-880/SG
SX-880/890,Receiver,GWK-119,GWK-119,AF assembly
SX-880/890,Receiver,GWX-193,GWX-193,Meter assembly
SX-880/890,Receiver,GWX-194,GWX-194,LED assembly
SX-880/890,Receiver,GWX-195,GWX-195,Headphone jack assembly
SX-880/890,Receiver,T24-030,T24-030,Choke coil 100uH
SX-9000,Receiver,A12-195-B,A12-195,"Knob for BASS, TREBLE, REVERB, BALANCE,MIC A, and MIC B"
SX-9000,Receiver,A12-196-A,A12-196,Knob for TUNING
SX-9000,Receiver,A12-197-B,A12-197,"Knob for SELECTOR, TONE COLOR"
SX-9000,Receiver,A12-203-B,A12-203,Knob for MODE
SX-9000,Receiver,A13-020-B,A13-020,Knob for MASTER VOLUME
SX-9000,Receiver,A13-021-A,A13-021,Knob for SOURCE VOLUME
SX-9000,Receiver,A19-038-0,A19-038,Knob for POWER SWITCH
SX-9000,Receiver,A19-077-0,A19-077,"Knob for LOW FILTEFLHIGH FlLTER,FM MUTING,LOUDNESS"
SX-9000,Receiver,A19-078-0,A19-078,"Knob ior TAPE MONITOR A,TAPE MONITOR B (DEMI SWITCH)"
SX-9000,Receiver,A33-110-A,A33-110,Dial Board for Tuning
SX-9000,Receiver,A55-008-A,A55-008,Paper for Dial Pulley In Reverberation
SX-9000,Receiver,A59-051-0,A59-051,Pulley for Reverberation
SX-9000,Receiver,A61-216-0,A61-216,Meter Escutcheon
SX-9000,Receiver,A61-217-A,A61-217,Escutcheon
SX-9000,Receiver,A62-039-B,A62-039,Lens for Program Indicator Lamp (RED)
SX-9000,Receiver,A62-040-B,A62-040,Lens for Program Indicator Lemo (BLUE)
SX-9000,Receiver,A62-041-B,A62-041,Lens for Program indicator Lamp (GREEN)
SX-9000,Receiver,A62-042-B,A62-042,Lens for Program indicator Lamp (WHITE)
SX-9000,Receiver,A62-043-B,A62-043,Lens for Program Indicator Lamp (PINK)
SX-9000,Receiver,A62-054-0,A62-054,Lens for Pilot Lamp
SX-9000,Receiver,A62-055-B,A62-055,Dial Board
SX-9000,Receiver,A91-008-0,A91-008,Meter for FM Tuning
SX-9000,Receiver,A91-009-0,A91-009,Meter for Signal
SX-9000,Receiver,B28-002-0,B28-002,Shaft
SX-9000,Receiver,B31-0160,B31-0160,Spring for Front Cover
SX-9000,Receiver,C35-055-0,C35-055,Volume Control with switch (50k-HB)
SX-9000,Receiver,C52-045-A,C52-045,Electrolytic 2200 50V
SX-9000,Receiver,C52-045-A,C52-045,Electrolytic 2200 50V
SX-9000,Receiver,C52-075-0,C52-075,Electrolytic 2200 35V
SX-9000,Receiver,C52-076-A,C52-076,Electrolytic 2200 100V
SX-9000,Receiver,C64-030-0,C64-030,AM Variable Capacitor
SX-9000,Receiver,C82-045,C82-045,BASS CONTROL (I00K-A)
SX-9000,Receiver,C82-045,C82-045,TREBLE CONTROL (100K-A)
SX-9000,Receiver,C85-010-0,C85-010,Volume Control (250k-A2)
SX-9000,Receiver,C85-056-0,C85-056,Volume Control with switch (50k-A2)
SX-9000,Receiver,C85-056-0,C85-056,Volume Control with switch (50k-A2)
SX-9000,Receiver,C88-010-0,C88-010,Volume Control (250k-A2)
SX-9000,Receiver,CETG 100MF 100V,CETG 100MF 100V,Electrolytic 100 100V
SX-9000,Receiver,E21-006-0,E21-006,Fuse 3A
SX-9000,Receiver,E21-012-0,E21-012,Fuse l.5A
SX-9000,Receiver,E22-002-0,E22-002,Pilot Lamp for Signal Meter (8V l50mA)
SX-9000,Receiver,E22-017-0,E22-017,Pilot Lamp for Dial Board
SX-9000,Receiver,E22-018-A,E22-018,Pilot lamp for Program Indicator
SX-9000,Receiver,E22-026-0,E22-026,Pilot Lamp for Reverb (8V 250mA)
SX-9000,Receiver,E22-029-Q,E22-029,Pilot Lamp for Stereo Indicator
SX-9000,Receiver,E22-030-B,E22-030,Pilot Lamp Ass'y for Tone Color
SX-9000,Receiver,E22-031-0,E22-031,Plilot Lamp Ass'y for Dial Pointer
SX-9000,Receiver,E31-145-A,E31-145,Packing
SX-9000,Receiver,K11-018-0,K11-018,4P Antenna Terminal
SX-9000,Receiver,K21-005-C,K21-005,1P lnput Terminal
SX-9000,Receiver,K21-010-0,K21-010,4P Input Terminal
SX-9000,Receiver,K22-013-C,K22-013,6p Input Terminal
SX-9000,Receiver,K41-002-B,K41-002,Socket for Pilot Lemp
SX-9000,Receiver,K71-028-0,K71-028,Short Pin Plug
SX-9000,Receiver,K72-024-0,K72-024,Jack lor Microphone
SX-9000,Receiver,K72-026-0,K72-026,Jack for Headphone
SX-9000,Receiver,K73-028-0,K73-028,Socket for Speaker
SX-9000,Receiver,K82-012-0,K82-012,Spare AC Outlet
SX-9000,Receiver,K91-005-0,K91-005,Fuse holder (1p)
SX-9000,Receiver,K93-003-B,K93-003,5P Connector (DIN type)
SX-9000,Receiver,K96-006-C,K96-006,Fuse holder for Protection Circuit
SX-9000,Receiver,M21-354-A,M21-354,Front Panel Ass'y
SX-9000,Receiver,M21-355-A,M21-355,Front Panel
SX-9000,Receiver,M21-356-0,M21-356,Side Panel(R)
SX-9000,Receiver,M21-357-0,M21-357,Side Panel(L)
SX-9000,Receiver,M21-358-0,M21-358,Front Cover
SX-9000,Receiver,M42-009-B,M42-009,Dial Pulley
SX-9000,Receiver,M42-021-C,M42-021,Dial Pully for AM and FM Tuning Capacitor
SX-9000,Receiver,M42-027-C,M42-027,Dial Pulley for FM Tuning Capacitor
SX-9000,Receiver,M42-053-A,M42-053,Dial Pully for Reverberakion Control
SX-9000,Receiver,M42-054-0,M42-054,Dial Pulley (Small)
SX-9000,Receiver,M61-017-0,M61-017,Foot
SX-9000,Receiver,R12-066-A,R12-066,"Installation, Operation and Service Manual (FW) SX9000"
SX-9000,Receiver,S11-018-0,S11-018,Line Voltage Selector
SX-9000,Receiver,S11-022-A,S11-022,Slide Switch
SX-9000,Receiver,S11-030-A,S11-030,Power Switch
SX-9000,Receiver,S13-038-A,S13-038,Input Selector
SX-9000,Receiver,S14-035-0,S14-035,Mode Selector
SX-9000,Receiver,S15-035-A,S15-035,Selector Switch
SX-9000,Receiver,S31-016-A,S31-016,Demi Switch (W26-002)
SX-9000,Receiver,S31-029,S31-029,Demi Switch (W26-001)
SX-9000,Receiver,S31-030,S31-030,Demi swltch (W26-003)
SX-9000,Receiver,T24-025-B,T24-025,Choke Coil
SX-9000,Receiver,T24-030-0,T24-030,Choke Coil
SX-9000,Receiver,T42-024-A,T42-024,AM-Ferrile Loopstick Antenna
SX-9000,Receiver,T52-182-0,T52-182,Power Transformer
SX-9000,Receiver,W11-028-0,W11-028,FM Front-end Unit
SX-9000,Receiver,W12-028-0,W12-028,FM IF Unit
SX-9000,Receiver,W13-026-0,W13-026,FM MPX Unit
SX-9000,Receiver,W14-015-0,W14-015,AM Tuner Unit
SX-9000,Receiver,W16-028-0,W16-028,Power Supply Unit
SX-9000,Receiver,W16-029-0,W16-029,Power Supply Unit
SX-9000,Receiver,W18-028-B,W18-028,Muting Unit
SX-9000,Receiver,W21-002-0,W21-002,Head Amp Unit
SX-9000,Receiver,W21-003-A,W21-003,MIC Amp Unit
SX-9000,Receiver,W22-002-0,W22-002,Control Amp Unit
SX-9000,Receiver,W23-010-0,W23-010,Main Amp Unit
SX-9000,Receiver,W26-001-A,W26-001,Demi Switch Unit
SX-9000,Receiver,W26-002-A,W26-002,Derni Switch Unit
SX-9000,Receiver,W26-003-0,W26-003,Push Switch Unit
SX-9000,Receiver,W28-001-0,W28-001,Tone Color Unit
SX-9000,Receiver,W28-002-0,W28-002,Reverb Amp Unit
SX-9000,Receiver,W38-004-0,W38-004,Reverberation Unit
SX-9000,Receiver,W52-004-0,W52-004,TAPE REC Terminal
SX-9000,Receiver,W72-002-B,W72-002,AM Ferrite Lopstick Antenna Ass'y
SX-939,Receiver,"2SB541P-L or M (2SA745A-R, O or Y) (2SB530S-R, O or Y)","2SB541P-L or M (2SA745A-R, O or Y) (2SB530S-R, O or Y)",Transistor
SX-939,Receiver,"2SB541P-L or M (2SA745A-R, O or Y) (2SB530S-R, O or Y)","2SB541P-L or M (2SA745A-R, O or Y) (2SB530S-R, O or Y)",Transistor
SX-939,Receiver,"2SB541P-L or M (2SA745A-R, O or Y) (2SB530S-R, O or Y)","2SB541P-L or M (2SA745A-R, O or Y) (2SB530S-R, O or Y)",Transistor
